2018-11-29 00:18:58,968;0.029897444;0.024083259
2018-11-29 00:19:14,877;0.028882343;0.025876619
2018-11-29 00:19:30,804;0.028594133;0.024048813
2018-11-29 00:19:46,711;0.028671633;0.025551418
2018-11-29 00:20:02,617;0.030760288;0.025083907
2018-11-29 00:20:18,530;0.028222717;0.024749268
2018-11-29 00:20:36,227;0.028571498;0.025067143
2018-11-29 00:20:52,132;0.029498093;0.022243401
2018-11-29 00:21:08,036;0.027986517;0.0231147
2018-11-29 00:21:23,933;0.028919969;0.02398029
2018-11-29 00:21:39,851;0.029807957;0.024711713
2018-11-29 00:21:55,729;0.030583099;0.024808917
2018-11-29 00:22:11,626;0.028996754;0.023198187
2018-11-29 00:22:27,549;0.026457513;0.024133068
2018-11-29 00:22:43,487;0.029657504;0.024839934
2018-11-29 00:22:59,404;0.029396692;0.024316654
2018-11-29 00:23:17,023;0.028152086;0.024321906
2018-11-29 00:23:32,910;0.028869366;0.024152964
2018-11-29 00:23:48,834;0.026137423;0.023890018
2018-11-29 00:24:04,750;0.029286873;0.02527067
2018-11-29 00:24:20,641;0.02788481;0.023768254
2018-11-29 00:24:36,543;0.02837377;0.024458995
2018-11-29 00:24:52,459;0.026896209;0.0242804
2018-11-29 00:25:08,413;0.030064235;0.025518179
2018-11-29 00:25:24,313;0.028351093;0.023604954
2018-11-29 00:25:40,227;0.028282441;0.022850167
2018-11-29 00:25:57,918;0.028360184;0.025435112
2018-11-29 00:26:13,836;0.027552385;0.025344258
2018-11-29 00:26:29,903;0.028330646;0.02498426
2018-11-29 00:26:45,808;0.026774246;0.025562871
2018-11-29 00:27:01,735;0.027767546;0.023603598
2018-11-29 00:27:17,643;0.029139096;0.023496024
2018-11-29 00:27:33,555;0.02689033;0.024070712
2018-11-29 00:27:49,476;0.028570982;0.023860682
2018-11-29 00:28:05,438;0.028649991;0.023438115
2018-11-29 00:28:21,351;0.026378851;0.023182578
2018-11-29 00:28:38,760;0.028787807;0.023531709
2018-11-29 00:28:54,704;0.026084594;0.023601074
2018-11-29 00:29:10,650;0.02769405;0.024326958
2018-11-29 00:29:26,560;0.031696286;0.023029253
2018-11-29 00:29:42,434;0.02793508;0.023402192
2018-11-29 00:29:58,314;0.02655621;0.022611268
2018-11-29 00:30:14,212;0.028588027;0.023803184
2018-11-29 00:30:30,140;0.029241737;0.023667844
2018-11-29 00:30:46,079;0.028180534;0.025820356
2018-11-29 00:31:01,967;0.028617583;0.023567569
2018-11-29 00:31:19,645;0.028841116;0.02383706
2018-11-29 00:31:35,555;0.026972495;0.023718296
2018-11-29 00:31:51,493;0.02823549;0.023029156
2018-11-29 00:32:07,404;0.02796121;0.022513121
2018-11-29 00:32:23,290;0.027202418;0.022426998
2018-11-29 00:32:39,172;0.029669225;0.023826674
2018-11-29 00:32:55,084;0.028280525;0.024306657
2018-11-29 00:33:10,993;0.027702522;0.02384121
2018-11-29 00:33:26,914;0.026568167;0.024392582
2018-11-29 00:33:42,832;0.027523484;0.02381181
2018-11-29 00:34:00,332;0.026987929;0.0238879
2018-11-29 00:34:16,252;0.026415342;0.02372819
2018-11-29 00:34:32,192;0.027967066;0.023410548
2018-11-29 00:34:48,122;0.027789166;0.022600926
2018-11-29 00:35:04,050;0.026874121;0.023841187
2018-11-29 00:35:19,959;0.026365628;0.023209175
2018-11-29 00:35:35,860;0.029209021;0.02352297
2018-11-29 00:35:51,815;0.026856847;0.021603309
2018-11-29 00:36:07,775;0.026559249;0.02361615
2018-11-29 00:36:23,695;0.028106784;0.023496773
2018-11-29 00:36:41,353;0.02619744;0.022446798
2018-11-29 00:36:57,250;0.027625877;0.023745935
2018-11-29 00:37:13,203;0.027698018;0.023366537
2018-11-29 00:37:29,150;0.029960819;0.0247376
2018-11-29 00:37:45,059;0.028023582;0.023626633
2018-11-29 00:38:01,126;0.027118273;0.023355003
2018-11-29 00:38:17,054;0.028998652;0.022979472
2018-11-29 00:38:32,942;0.02766609;0.025000725
2018-11-29 00:38:48,856;0.026554339;0.023217022
2018-11-29 00:39:04,756;0.026183948;0.02244246
2018-11-29 00:39:22,195;0.026702946;0.023590324
2018-11-29 00:39:38,121;0.02617753;0.023214927
2018-11-29 00:39:54,017;0.025514886;0.022319969
2018-11-29 00:40:09,946;0.026324093;0.022785243
2018-11-29 00:40:25,852;0.028567124;0.023382718
2018-11-29 00:40:41,740;0.026960626;0.023000756
2018-11-29 00:40:57,603;0.026616503;0.022143055
2018-11-29 00:41:13,523;0.027628757;0.023015361
2018-11-29 00:41:29,447;0.027684141;0.024733385
2018-11-29 00:41:45,324;0.026159339;0.023174906
2018-11-29 00:42:02,952;0.027642766;0.023287091
2018-11-29 00:42:18,897;0.028264994;0.023445845
2018-11-29 00:42:34,827;0.025806028;0.023688048
2018-11-29 00:42:50,724;0.026660305;0.023391133
2018-11-29 00:43:06,649;0.026832309;0.021982122
2018-11-29 00:43:22,577;0.030010017;0.023974378
2018-11-29 00:43:38,487;0.025496546;0.021732893
2018-11-29 00:43:54,405;0.0259822;0.022708684
2018-11-29 00:44:10,309;0.027348585;0.022909332
2018-11-29 00:44:26,238;0.026907742;0.022093492
2018-11-29 00:44:43,976;0.027453294;0.021607982
2018-11-29 00:44:59,886;0.028644066;0.022722714
2018-11-29 00:45:15,822;0.025744874;0.02339382
2018-11-29 00:45:31,746;0.026486028;0.022337884
2018-11-29 00:45:47,694;0.02585611;0.023646886
2018-11-29 00:46:03,619;0.02495557;0.023040358
2018-11-29 00:46:19,546;0.0270142;0.022513365
2018-11-29 00:46:35,489;0.02598514;0.022686731
2018-11-29 00:46:51,382;0.024794834;0.02180319
2018-11-29 00:47:07,287;0.026693838;0.022154301
2018-11-29 00:47:24,933;0.026693977;0.021669593
2018-11-29 00:47:40,897;0.024949731;0.022120532
2018-11-29 00:47:56,782;0.02676754;0.024443887
2018-11-29 00:48:12,729;0.02634052;0.022192061
2018-11-29 00:48:28,653;0.026452862;0.024192251
2018-11-29 00:48:44,591;0.026248485;0.022103168
2018-11-29 00:49:00,485;0.025231639;0.023241814
2018-11-29 00:49:16,413;0.0271826;0.022751652
2018-11-29 00:49:32,337;0.026015416;0.022578564
2018-11-29 00:49:48,243;0.026565194;0.021653222
2018-11-29 00:50:06,085;0.026008092;0.023526845
2018-11-29 00:50:21,981;0.025170948;0.022797015
2018-11-29 00:50:37,906;0.025334973;0.022103138
2018-11-29 00:50:53,802;0.027048117;0.022887576
2018-11-29 00:51:09,736;0.02620443;0.022343352
2018-11-29 00:51:25,643;0.02849411;0.023264237
2018-11-29 00:51:41,538;0.027808394;0.022772606
2018-11-29 00:51:57,430;0.026163124;0.021729255
2018-11-29 00:52:13,372;0.028212514;0.023645416
2018-11-29 00:52:29,285;0.027839288;0.022088472
2018-11-29 00:52:47,360;0.027362904;0.02233477
2018-11-29 00:53:03,303;0.027173758;0.02116487
2018-11-29 00:53:19,249;0.028605416;0.022149457
2018-11-29 00:53:35,134;0.025621552;0.022718845
2018-11-29 00:53:51,050;0.028858287;0.023544576
2018-11-29 00:54:06,987;0.02500739;0.022064015
2018-11-29 00:54:22,900;0.02701573;0.023384519
2018-11-29 00:54:38,813;0.02462751;0.022869598
2018-11-29 00:54:54,690;0.030126771;0.02271819
2018-11-29 00:55:10,602;0.026282266;0.02267619
2018-11-29 00:55:28,336;0.02520826;0.0231257
2018-11-29 00:55:44,241;0.026833208;0.022868998
2018-11-29 00:56:00,182;0.026548758;0.022692107
2018-11-29 00:56:16,101;0.02679576;0.020905308
2018-11-29 00:56:32,003;0.027588993;0.022009961
2018-11-29 00:56:47,924;0.027055213;0.021522537
2018-11-29 00:57:03,892;0.027594097;0.022223542
2018-11-29 00:57:19,796;0.025650524;0.023473805
2018-11-29 00:57:35,729;0.025111206;0.022154495
2018-11-29 00:57:51,625;0.025200566;0.022241525
2018-11-29 00:58:09,232;0.025914801;0.021245647
2018-11-29 00:58:25,173;0.025844004;0.021741303
2018-11-29 00:58:41,085;0.025894882;0.021555595
2018-11-29 00:58:56,987;0.026606701;0.022201953
2018-11-29 00:59:12,928;0.027457135;0.023889681
2018-11-29 00:59:28,860;0.025680523;0.02213707
2018-11-29 00:59:44,788;0.02528971;0.022455791
2018-11-29 01:00:00,704;0.027001195;0.022303566
2018-11-29 01:00:16,653;0.025832254;0.021423029
2018-11-29 01:00:32,561;0.026543327;0.023222886
2018-11-29 01:00:50,216;0.025773011;0.022400208
2018-11-29 01:01:06,078;0.025029484;0.022524225
2018-11-29 01:01:22,047;0.026315479;0.022980157
2018-11-29 01:01:37,964;0.025545174;0.02089985
2018-11-29 01:01:53,886;0.025474276;0.021567158
2018-11-29 01:02:09,810;0.027020046;0.022102566
2018-11-29 01:02:25,669;0.025392147;0.02205716
